"","geoid","longitude","latitude","elevation","month","precip","tmin","tmean","tmax","tdew","rh"
"1304","14000US18097342000",-86.3095,39.7417,238,"2018-08",133.02,19.7,24.1,28.5,18.4,70.5059781429245
"1305","14000US18097342000",-86.3095,39.7417,238,"2018-09",142.15,17.5,22,26.4,16,68.772999875039
"1306","14000US18097342000",-86.3095,39.7417,238,"2018-10",52.16,8.4,13.4,18.4,7.4,66.9777869779953
"1307","14000US18097342000",-86.3095,39.7417,238,"2018-11",108.83,-0.5,3.1,6.7,-1.1,73.8513030631305
"1308","14000US18097342000",-86.3095,39.7417,238,"2018-12",70.73,-1.8,2.1,6,-2,74.209946761746
"1309","14000US18097380502",-86.1255,39.7044,230,"2018-01",55.47,-10.2,-5.2,-0.1,-8.6,76.9134269783183
"1310","14000US18097380502",-86.1255,39.7044,230,"2018-02",128.64,-2.4,2.5,7.3,-2.5,69.495173838234
"1311","14000US18097380502",-86.1255,39.7044,230,"2018-03",111.45,-1.3,3.5,8.4,-3.4,60.5295468999569
"1312","14000US18097380502",-86.1255,39.7044,230,"2018-04",128.6,2.6,8,13.3,-0.1,56.5248814828354
"1313","14000US18097380502",-86.1255,39.7044,230,"2018-05",48.48,16.3,22.1,27.8,13.4,57.7966925284833
"1314","14000US18097380502",-86.1255,39.7044,230,"2018-06",114.82,19.1,23.9,28.8,17.4,67.0056999799318
"1315","14000US18097380502",-86.1255,39.7044,230,"2018-07",57.47,19.1,24.3,29.5,17.6,66.2484658254203
"1316","14000US18097380502",-86.1255,39.7044,230,"2018-08",115.31,19.5,23.8,28.2,18.5,72.2386859449849
"1317","14000US18097380502",-86.1255,39.7044,230,"2018-09",143.49,17.1,21.7,26.4,16.2,70.9433287816901
"1318","14000US18097380502",-86.1255,39.7044,230,"2018-10",54.54,8.1,13.3,18.5,7.6,68.3444680672476
"1319","14000US18097380502",-86.1255,39.7044,230,"2018-11",113.93,-0.9,3,6.8,-0.9,75.4768456488916
"1320","14000US18097380502",-86.1255,39.7044,230,"2018-12",75.03,-1.9,2.1,6.1,-1.8,75.3157292523092
"1321","14000US18097310201",-86.237,39.8897,254,"2018-01",57.37,-10.1,-5.2,-0.3,-8.9,75.1243250755426
"1322","14000US18097310201",-86.237,39.8897,254,"2018-02",117.38,-2.8,2.2,7.2,-2.9,68.9154139945722
"1323","14000US18097310201",-86.237,39.8897,254,"2018-03",110.17,-1.2,3.5,8.3,-3.7,59.1828075820128
"1324","14000US18097310201",-86.237,39.8897,254,"2018-04",106.85,2.3,7.7,13.1,-0.4,56.444566655443
"1325","14000US18097310201",-86.237,39.8897,254,"2018-05",60.78,16,21.8,27.7,13.1,57.7220456990659
"1326","14000US18097310201",-86.237,39.8897,254,"2018-06",168.31,18.9,23.9,28.8,17.2,66.1638068527825
"1327","14000US18097310201",-86.237,39.8897,254,"2018-07",60,19.2,24.3,29.3,17.4,65.4173849438677
"1328","14000US18097310201",-86.237,39.8897,254,"2018-08",136.96,19.2,23.7,28.2,18.4,72.2204969135496
"1329","14000US18097310201",-86.237,39.8897,254,"2018-09",163.2,16.9,21.6,26.4,15.9,70.0240694407461
"1330","14000US18097310201",-86.237,39.8897,254,"2018-10",80.92,8.2,13.4,18.6,7.4,66.9777869779953
"1331","14000US18097310201",-86.237,39.8897,254,"2018-11",105.49,-0.7,2.9,6.5,-1.2,74.3585679170169
"1332","14000US18097310201",-86.237,39.8897,254,"2018-12",70.21,-2.1,1.8,5.7,-2.1,75.2616928808615
"1333","14000US18097310305",-86.2699,39.8443,237,"2018-01",57.78,-9.9,-5,-0.1,-8.9,73.9909747253536
"1334","14000US18097310305",-86.2699,39.8443,237,"2018-02",119.65,-2.2,2.6,7.4,-2.8,67.4782627357682
"1335","14000US18097310305",-86.2699,39.8443,237,"2018-03",109.76,-0.8,3.8,8.4,-3.8,57.5090393582134
"1336","14000US18097310305",-86.2699,39.8443,237,"2018-04",110.84,2.7,7.9,13.2,-0.4,55.6797082370978
"1337","14000US18097310305",-86.2699,39.8443,237,"2018-05",58.67,16.5,22.1,27.7,13.2,57.0472907676864
"1338","14000US18097310305",-86.2699,39.8443,237,"2018-06",166.21,19.5,24.2,28.8,17.2,64.983570549096
"1339","14000US18097310305",-86.2699,39.8443,237,"2018-07",59.1,20,24.8,29.6,17.4,63.4913683371722
"1340","14000US18097310305",-86.2699,39.8443,237,"2018-08",125.21,19.8,24.1,28.4,18.4,70.5059781429245
"1341","14000US18097310305",-86.2699,39.8443,237,"2018-09",168.63,17.5,21.9,26.3,16,69.193610102257
"1342","14000US18097310305",-86.2699,39.8443,237,"2018-10",71.52,8.8,13.7,18.5,7.5,66.1327925771942
"1343","14000US18097310305",-86.2699,39.8443,237,"2018-11",106.68,-0.2,3.3,6.7,-1.1,72.8121981802208
"1344","14000US18097310305",-86.2699,39.8443,237,"2018-12",71.28,-1.6,2.2,6.1,-2.1,73.1378494390428
"1345","14000US18097340500",-86.213,39.8186,228,"2018-01",57.61,-10,-5,-0.1,-8.7,75.1616171291859
"1346","14000US18097340500",-86.213,39.8186,228,"2018-02",119.27,-2,2.7,7.4,-2.7,67.5006359408235
"1347","14000US18097340500",-86.213,39.8186,228,"2018-03",108.13,-0.8,3.8,8.3,-3.5,58.8188241882817
"1348","14000US18097340500",-86.213,39.8186,228,"2018-04",110.46,2.7,8,13.2,-0.1,56.5248814828354
"1349","14000US18097340500",-86.213,39.8186,228,"2018-05",55.54,16.6,22.1,27.6,13.4,57.7966925284833
"1350","14000US18097340500",-86.213,39.8186,228,"2018-06",176.83,19.5,24.1,28.7,17.3,65.7890969217369
"1351","14000US18097340500",-86.213,39.8186,228,"2018-07",58.63,20,24.8,29.6,17.6,64.2979805613373
"1352","14000US18097340500",-86.213,39.8186,228,"2018-08",131.28,19.9,24.1,28.4,18.5,70.9491075502015
"1353","14000US18097340500",-86.213,39.8186,228,"2018-09",180.62,17.6,21.9,26.3,16.1,69.6367960823959
"1354","14000US18097340500",-86.213,39.8186,228,"2018-10",71.35,8.7,13.6,18.4,7.5,66.5645412152595
"1355","14000US18097340500",-86.213,39.8186,228,"2018-11",104.88,-0.2,3.2,6.7,-0.9,74.413991566018
"1356","14000US18097340500",-86.213,39.8186,228,"2018-12",71.57,-1.6,2.3,6.1,-1.9,73.7003837540883
"1357","14000US18097354700",-86.1237,39.7749,227,"2018-01",54.21,-10.2,-5.1,0,-8.5,76.9309436821424
"1358","14000US18097354700",-86.1237,39.7749,227,"2018-02",126.9,-2.1,2.6,7.4,-2.4,69.5164809510028
"1359","14000US18097354700",-86.1237,39.7749,227,"2018-03",108.99,-1,3.6,8.2,-3.3,60.5551477495615
"1360","14000US18097354700",-86.1237,39.7749,227,"2018-04",114.86,2.7,8,13.2,0.1,57.3536120110072
"1361","14000US18097354700",-86.1237,39.7749,227,"2018-05",48.09,16.6,22.2,27.7,13.6,58.1993282031701
"1362","14000US18097354700",-86.1237,39.7749,227,"2018-06",145.16,19.5,24.2,28.9,17.5,66.227327841396
"1363","14000US18097354700",-86.1237,39.7749,227,"2018-07",56.96,19.8,24.8,29.8,17.7,64.7046408604189
"1364","14000US18097354700",-86.1237,39.7749,227,"2018-08",142.87,19.8,24.1,28.4,18.6,71.3946724227674
"1365","14000US18097354700",-86.1237,39.7749,227,"2018-09",164.52,17.5,21.9,26.4,16.3,70.5306366520121
"1366","14000US18097354700",-86.1237,39.7749,227,"2018-10",59.03,8.4,13.4,18.4,7.6,67.9001162074139
"1367","14000US18097354700",-86.1237,39.7749,227,"2018-11",106.51,-0.6,3,6.6,-0.8,76.0321133949619
"1368","14000US18097354700",-86.1237,39.7749,227,"2018-12",72.12,-1.6,2.3,6.2,-1.7,74.7976340288988
"1369","14000US18097360202",-86.0205,39.8186,262,"2018-01",55,-10.1,-5.1,-0.1,-7.9,80.6206334481882
"1370","14000US18097360202",-86.0205,39.8186,262,"2018-02",129.21,-3.3,1.8,7,-2.1,75.2616928808615
"1371","14000US18097360202",-86.0205,39.8186,262,"2018-03",114.14,-2,3,8,-2.9,65.0993929509178
"1372","14000US18097360202",-86.0205,39.8186,262,"2018-04",121,1.6,7.4,13.1,0.4,61.0678477316033
"1373","14000US18097360202",-86.0205,39.8186,262,"2018-05",60,15.3,21.4,27.5,13.8,61.9122573547134
"1374","14000US18097360202",-86.0205,39.8186,262,"2018-06",212.22,18,23.1,28.3,17.7,71.6581603725162
"1375","14000US18097360202",-86.0205,39.8186,262,"2018-07",54.95,18.1,23.5,28.9,18,71.2827497712872
"1376","14000US18097360202",-86.0205,39.8186,262,"2018-08",162.75,18.2,23.1,28,18.8,76.7792038470065
"1377","14000US18097360202",-86.0205,39.8186,262,"2018-09",189.26,15.9,20.8,25.8,16.4,75.9290040440948
"1378","14000US18097360202",-86.0205,39.8186,262,"2018-10",65.31,7.1,12.6,18,7.9,73.0277999964469
"1379","14000US18097360202",-86.0205,39.8186,262,"2018-11",116.33,-1.2,2.6,6.5,-0.5,79.9613251999135
"1380","14000US18097360202",-86.0205,39.8186,262,"2018-12",74.82,-2.6,1.4,5.5,-1.5,80.9658363849018
"1381","14000US18097310103",-86.2974,39.8855,255,"2018-01",52.51,-10,-5.2,-0.3,-9,74.5362296532855
"1382","14000US18097310103",-86.2974,39.8855,255,"2018-02",115.46,-2.9,2.1,7.2,-3,68.893745514559
"1383","14000US18097310103",-86.2974,39.8855,255,"2018-03",108.95,-1.1,3.6,8.3,-3.8,58.3263264650781
"1384","14000US18097310103",-86.2974,39.8855,255,"2018-04",105.37,2.3,7.7,13.1,-0.5,56.0337341939481
"1385","14000US18097310103",-86.2974,39.8855,255,"2018-05",66.08,16,21.9,27.7,13.1,57.3708981548205
"1386","14000US18097310103",-86.2974,39.8855,255,"2018-06",165.49,19,23.9,28.9,17.1,65.7463452154934
"1387","14000US18097310103",-86.2974,39.8855,255,"2018-07",61.34,19.3,24.4,29.4,17.3,64.6173227362871
"1388","14000US18097310103",-86.2974,39.8855,255,"2018-08",132.87,19.2,23.7,28.2,18.3,71.7690748990656
"1389","14000US18097310103",-86.2974,39.8855,255,"2018-09",159.59,16.9,21.7,26.5,15.9,69.5974272334913
"1390","14000US18097310103",-86.2974,39.8855,255,"2018-10",76.21,8.2,13.4,18.7,7.3,66.5207733421717
"1391","14000US18097310103",-86.2974,39.8855,255,"2018-11",106.67,-0.6,3,6.6,-1.2,73.8325044567755
"1392","14000US18097310103",-86.2974,39.8855,255,"2018-12",70.27,-2.1,1.9,5.8,-2.2,74.1726030306927
"1393","14000US18097310104",-86.239,39.9183,268,"2018-01",56.72,-10.2,-5.3,-0.5,-8.9,75.6982377146904
"1394","14000US18097310104",-86.239,39.9183,268,"2018-02",115.06,-3.4,1.7,6.8,-3,70.8960419772771
"1395","14000US18097310104",-86.239,39.9183,268,"2018-03",109.6,-1.7,3.2,8.1,-3.6,60.9081159650412
"1396","14000US18097310104",-86.239,39.9183,268,"2018-04",110.07,1.8,7.4,12.9,-0.4,57.614008470468
"1397","14000US18097310104",-86.239,39.9183,268,"2018-05",60.84,15.4,21.5,27.6,13,58.4069535893597
"1398","14000US18097310104",-86.239,39.9183,268,"2018-06",162.12,18.3,23.5,28.7,17.2,67.7752320459363
"1399","14000US18097310104",-86.239,39.9183,268,"2018-07",63.46,18.4,23.7,29.1,17.5,68.2457180152814
"1400","14000US18097310104",-86.239,39.9183,268,"2018-08",167.55,18.5,23.2,28,18.4,74.4301163399354
"1401","14000US18097310104",-86.239,39.9183,268,"2018-09",169.68,16.2,21.3,26.4,15.9,71.3217751661311
"1402","14000US18097310104",-86.239,39.9183,268,"2018-10",66.35,7.5,13,18.5,7.3,68.2813771098779
"1403","14000US18097310104",-86.239,39.9183,268,"2018-11",107.17,-1.1,2.5,6.2,-1.1,77.0693709864161
"1404","14000US18097310104",-86.239,39.9183,268,"2018-12",69.64,-2.5,1.4,5.4,-2.1,77.4546408485915
"1405","14000US18097310105",-86.2445,39.9037,268,"2018-01",56.72,-10.2,-5.3,-0.5,-8.9,75.6982377146904
"1406","14000US18097310105",-86.2445,39.9037,268,"2018-02",115.06,-3.4,1.7,6.8,-3,70.8960419772771
"1407","14000US18097310105",-86.2445,39.9037,268,"2018-03",109.6,-1.7,3.2,8.1,-3.6,60.9081159650412
"1408","14000US18097310105",-86.2445,39.9037,268,"2018-04",110.07,1.8,7.4,12.9,-0.4,57.614008470468
"1409","14000US18097310105",-86.2445,39.9037,268,"2018-05",60.84,15.4,21.5,27.6,13,58.4069535893597
"1410","14000US18097310105",-86.2445,39.9037,268,"2018-06",162.12,18.3,23.5,28.7,17.2,67.7752320459363
"1411","14000US18097310105",-86.2445,39.9037,268,"2018-07",63.46,18.4,23.7,29.1,17.5,68.2457180152814
"1412","14000US18097310105",-86.2445,39.9037,268,"2018-08",167.55,18.5,23.2,28,18.4,74.4301163399354
"1413","14000US18097310105",-86.2445,39.9037,268,"2018-09",169.68,16.2,21.3,26.4,15.9,71.3217751661311
"1414","14000US18097310105",-86.2445,39.9037,268,"2018-10",66.35,7.5,13,18.5,7.3,68.2813771098779
"1415","14000US18097310105",-86.2445,39.9037,268,"2018-11",107.17,-1.1,2.5,6.2,-1.1,77.0693709864161
"1416","14000US18097310105",-86.2445,39.9037,268,"2018-12",69.64,-2.5,1.4,5.4,-2.1,77.4546408485915
"1417","14000US18097310106",-86.2112,39.905,259,"2018-01",58.69,-10.3,-5.4,-0.4,-8.9,76.2770354109925
"1418","14000US18097310106",-86.2112,39.905,259,"2018-02",116.05,-3.1,1.9,6.9,-2.9,70.4103201485679
"1419","14000US18097310106",-86.2112,39.905,259,"2018-03",110.25,-1.7,3.2,8.1,-3.6,60.9081159650412
"1420","14000US18097310106",-86.2112,39.905,259,"2018-04",108.16,1.8,7.3,12.9,-0.3,58.4347912245813
"1421","14000US18097310106",-86.2112,39.905,259,"2018-05",56.16,15.4,21.5,27.6,13.1,58.7900999161143
"1422","14000US18097310106",-86.2112,39.905,259,"2018-06",180.31,18.3,23.5,28.6,17.3,68.2052371358859
"1423","14000US18097310106",-86.2112,39.905,259,"2018-07",63.3,18.4,23.7,29.1,17.5,68.2457180152814
"1424","14000US18097310106",-86.2112,39.905,259,"2018-08",157.01,18.5,23.2,28,18.5,74.8979089187492
"1425","14000US18097310106",-86.2112,39.905,259,"2018-09",169.9,16.2,21.2,26.2,15.9,71.7603458884369
"1426","14000US18097310106",-86.2112,39.905,259,"2018-10",77.35,7.5,13,18.5,7.4,68.7504865150183
"1427","14000US18097310106",-86.2112,39.905,259,"2018-11",107.44,-1.1,2.6,6.2,-1.1,76.522315797984
"1428","14000US18097310106",-86.2112,39.905,259,"2018-12",70.63,-2.5,1.5,5.4,-2,77.4713351916541
"1429","14000US18097310108",-86.3174,39.8396,260,"2018-01",51.28,-10.1,-5.2,-0.3,-9.1,73.9522286382793
"1430","14000US18097310108",-86.3174,39.8396,260,"2018-02",118.05,-3,2,7.1,-3.2,68.3591863123606
"1431","14000US18097310108",-86.3174,39.8396,260,"2018-03",110.9,-1.2,3.5,8.3,-3.9,58.2997960314074
"1432","14000US18097310108",-86.3174,39.8396,260,"2018-04",107.38,2.2,7.6,13,-0.6,56.0067707466126
"1433","14000US18097310108",-86.3174,39.8396,260,"2018-05",61.44,16,21.8,27.7,12.9,56.9718283746702
"1434","14000US18097310108",-86.3174,39.8396,260,"2018-06",178.83,18.9,23.9,28.9,17,65.3311923409407
"1435","14000US18097310108",-86.3174,39.8396,260,"2018-07",66.46,19.1,24.3,29.4,17.2,64.5954482012202
"1436","14000US18097310108",-86.3174,39.8396,260,"2018-08",125.91,19.2,23.7,28.2,18.3,71.7690748990656
"1437","14000US18097310108",-86.3174,39.8396,260,"2018-09",163.68,16.9,21.6,26.4,15.8,69.5777165593229
"1438","14000US18097310108",-86.3174,39.8396,260,"2018-10",76.83,8.1,13.4,18.6,7.3,66.5207733421717
"1439","14000US18097310108",-86.3174,39.8396,260,"2018-11",108.54,-0.8,2.9,6.5,-1.3,73.813686951393
"1440","14000US18097310108",-86.3174,39.8396,260,"2018-12",71.69,-2.2,1.8,5.7,-2.3,74.1539027716818
"1441","14000US18097353300",-86.1591,39.7888,216,"2018-01",54.18,-10.1,-5,0.1,-8.5,76.3486854713793
"1442","14000US18097353300",-86.1591,39.7888,216,"2018-02",120.16,-1.8,2.9,7.5,-2.4,68.0490560882385
"1443","14000US18097353300",-86.1591,39.7888,216,"2018-03",106.8,-0.6,3.9,8.4,-3.3,59.2873600529153
"1444","14000US18097353300",-86.1591,39.7888,216,"2018-04",111.83,3,8.1,13.2,0,56.5516118439183
"1445","14000US18097353300",-86.1591,39.7888,216,"2018-05",50.82,17,22.3,27.7,13.6,57.8463642706213
"1446","14000US18097353300",-86.1591,39.7888,216,"2018-06",141.2,19.9,24.3,28.8,17.5,65.8317770004966
"1447","14000US18097353300",-86.1591,39.7888,216,"2018-07",56.26,20.2,25.1,30,17.7,63.5582713425578
"1448","14000US18097353300",-86.1591,39.7888,216,"2018-08",127.44,20.3,24.5,28.6,18.6,69.7048762532771
"1449","14000US18097353300",-86.1591,39.7888,216,"2018-09",161.11,18,22.2,26.5,16.2,68.8131508072287
"1450","14000US18097353300",-86.1591,39.7888,216,"2018-10",55.72,8.9,13.6,18.4,7.6,67.0211062036299
"1451","14000US18097353300",-86.1591,39.7888,216,"2018-11",105.5,-0.1,3.3,6.8,-0.8,74.4324288099622
"1452","14000US18097353300",-86.1591,39.7888,216,"2018-12",70.87,-1.4,2.5,6.3,-1.7,73.7382274807968
"1453","14000US18097353500",-86.174,39.7921,216,"2018-01",54.18,-10.1,-5,0.1,-8.5,76.3486854713793
"1454","14000US18097353500",-86.174,39.7921,216,"2018-02",120.16,-1.8,2.9,7.5,-2.4,68.0490560882385
"1455","14000US18097353500",-86.174,39.7921,216,"2018-03",106.8,-0.6,3.9,8.4,-3.3,59.2873600529153
"1456","14000US18097353500",-86.174,39.7921,216,"2018-04",111.83,3,8.1,13.2,0,56.5516118439183
"1457","14000US18097353500",-86.174,39.7921,216,"2018-05",50.82,17,22.3,27.7,13.6,57.8463642706213
"1458","14000US18097353500",-86.174,39.7921,216,"2018-06",141.2,19.9,24.3,28.8,17.5,65.8317770004966
"1459","14000US18097353500",-86.174,39.7921,216,"2018-07",56.26,20.2,25.1,30,17.7,63.5582713425578
"1460","14000US18097353500",-86.174,39.7921,216,"2018-08",127.44,20.3,24.5,28.6,18.6,69.7048762532771
"1461","14000US18097353500",-86.174,39.7921,216,"2018-09",161.11,18,22.2,26.5,16.2,68.8131508072287
"1462","14000US18097353500",-86.174,39.7921,216,"2018-10",55.72,8.9,13.6,18.4,7.6,67.0211062036299
"1463","14000US18097353500",-86.174,39.7921,216,"2018-11",105.5,-0.1,3.3,6.8,-0.8,74.4324288099622
"1464","14000US18097353500",-86.174,39.7921,216,"2018-12",70.87,-1.4,2.5,6.3,-1.7,73.7382274807968
"1465","14000US18097353600",-86.188,39.7921,219,"2018-01",56.4,-10.1,-5,0.1,-8.7,75.1616171291859
"1466","14000US18097353600",-86.188,39.7921,219,"2018-02",123,-1.8,2.8,7.5,-2.5,68.026988769127
"1467","14000US18097353600",-86.188,39.7921,219,"2018-03",106.82,-0.6,3.9,8.4,-3.5,58.4057888680417
"1468","14000US18097353600",-86.188,39.7921,219,"2018-04",111.76,3,8.2,13.3,-0.1,55.7607936281906
"1469","14000US18097353600",-86.188,39.7921,219,"2018-05",55.35,17,22.4,27.7,13.5,57.1225865583347
"1470","14000US18097353600",-86.188,39.7921,219,"2018-06",143.01,19.9,24.4,28.9,17.4,65.0269692898697
"1471","14000US18097353600",-86.188,39.7921,219,"2018-07",59.43,20.3,25.2,30,17.6,62.7841671099796
"1472","14000US18097353600",-86.188,39.7921,219,"2018-08",127.45,20.3,24.5,28.7,18.6,69.7048762532771
"1473","14000US18097353600",-86.188,39.7921,219,"2018-09",164.6,18,22.3,26.5,16.2,68.3958167748633
"1474","14000US18097353600",-86.188,39.7921,219,"2018-10",56.12,8.9,13.7,18.5,7.5,66.1327925771942
"1475","14000US18097353600",-86.188,39.7921,219,"2018-11",107.88,-0.1,3.4,6.8,-0.9,73.3678335422498
"1476","14000US18097353600",-86.188,39.7921,219,"2018-12",70.08,-1.4,2.5,6.3,-1.8,73.195604319538
"1477","14000US18097390101",-86.0383,39.709,260,"2018-01",55.53,-10.2,-5.2,-0.2,-8.6,76.9134269783183
"1478","14000US18097390101",-86.0383,39.709,260,"2018-02",142.55,-3.1,2,7.1,-2.4,72.5585879831376
"1479","14000US18097390101",-86.0383,39.709,260,"2018-03",116.75,-1.8,3.2,8.2,-3.4,61.8282495409202
"1480","14000US18097390101",-86.0383,39.709,260,"2018-04",125,2,7.6,13.1,-0.1,58.0884851381554
"1481","14000US18097390101",-86.0383,39.709,260,"2018-05",48.65,15.8,21.7,27.5,13.3,58.8391397233378
"1482","14000US18097390101",-86.0383,39.709,260,"2018-06",131.71,18.4,23.4,28.5,17.3,68.6175750542283
"1483","14000US18097390101",-86.0383,39.709,260,"2018-07",77.15,18.4,23.7,29.1,17.5,68.2457180152814
"1484","14000US18097390101",-86.0383,39.709,260,"2018-08",140.36,18.5,23.2,27.9,18.5,74.8979089187492
"1485","14000US18097390101",-86.0383,39.709,260,"2018-09",178.33,16.3,21.2,26.1,16.1,72.6829082593418
"1486","14000US18097390101",-86.0383,39.709,260,"2018-10",70.66,7.5,12.9,18.3,7.5,69.676891028442
"1487","14000US18097390101",-86.0383,39.709,260,"2018-11",120.83,-1.2,2.8,6.7,-0.9,76.5566892259941
"1488","14000US18097390101",-86.0383,39.709,260,"2018-12",74.71,-2.3,1.8,5.8,-1.8,76.9508511209822
"1489","14000US18097390700",-86.2078,39.7705,213,"2018-01",55.18,-10.1,-5,0.2,-8.6,75.7530856466331
"1490","14000US18097390700",-86.2078,39.7705,213,"2018-02",121.42,-1.7,2.9,7.6,-2.5,67.545319769923
"1491","14000US18097390700",-86.2078,39.7705,213,"2018-03",106.26,-0.6,4,8.5,-3.5,57.9959926911958
"1492","14000US18097390700",-86.2078,39.7705,213,"2018-04",117.81,3.1,8.3,13.5,-0.1,55.3830921016649
"1493","14000US18097390700",-86.2078,39.7705,213,"2018-05",45.65,17.3,22.6,27.9,13.5,56.4331406988367
"1494","14000US18097390700",-86.2078,39.7705,213,"2018-06",121.73,20.1,24.5,29,17.3,64.2319756380328
"1495","14000US18097390700",-86.2078,39.7705,213,"2018-07",68.31,20.5,25.4,30.4,17.6,62.0423666329876
"1496","14000US18097390700",-86.2078,39.7705,213,"2018-08",122.96,20.5,24.7,28.9,18.6,68.8769249555622
"1497","14000US18097390700",-86.2078,39.7705,213,"2018-09",147.12,18.2,22.4,26.7,16.2,67.9813322438214
"1498","14000US18097390700",-86.2078,39.7705,213,"2018-10",51.22,8.9,13.7,18.5,7.5,66.1327925771942
"1499","14000US18097390700",-86.2078,39.7705,213,"2018-11",109.65,-0.1,3.4,6.9,-0.8,73.907585716772
"1500","14000US18097390700",-86.2078,39.7705,213,"2018-12",72.57,-1.3,2.6,6.4,-1.8,72.6760459709888
"1501","14000US18097390900",-86.1463,39.7894,216,"2018-01",54.18,-10.1,-5,0.1,-8.5,76.3486854713793
"1502","14000US18097390900",-86.1463,39.7894,216,"2018-02",120.16,-1.8,2.9,7.5,-2.4,68.0490560882385
"1503","14000US18097390900",-86.1463,39.7894,216,"2018-03",106.8,-0.6,3.9,8.4,-3.3,59.2873600529153
"1504","14000US18097390900",-86.1463,39.7894,216,"2018-04",111.83,3,8.1,13.2,0,56.5516118439183
"1505","14000US18097390900",-86.1463,39.7894,216,"2018-05",50.82,17,22.3,27.7,13.6,57.8463642706213
"1506","14000US18097390900",-86.1463,39.7894,216,"2018-06",141.2,19.9,24.3,28.8,17.5,65.8317770004966
"1507","14000US18097390900",-86.1463,39.7894,216,"2018-07",56.26,20.2,25.1,30,17.7,63.5582713425578
"1508","14000US18097390900",-86.1463,39.7894,216,"2018-08",127.44,20.3,24.5,28.6,18.6,69.7048762532771
"1509","14000US18097390900",-86.1463,39.7894,216,"2018-09",161.11,18,22.2,26.5,16.2,68.8131508072287
"1510","14000US18097390900",-86.1463,39.7894,216,"2018-10",55.72,8.9,13.6,18.4,7.6,67.0211062036299
"1511","14000US18097390900",-86.1463,39.7894,216,"2018-11",105.5,-0.1,3.3,6.8,-0.8,74.4324288099622
"1512","14000US18097390900",-86.1463,39.7894,216,"2018-12",70.87,-1.4,2.5,6.3,-1.7,73.7382274807968
"1513","14000US18097330208",-85.9702,39.8961,252,"2018-01",52.49,-10.5,-5.3,-0.1,-7.7,83.1403439137873
"1514","14000US18097330208",-85.9702,39.8961,252,"2018-02",117.45,-3.1,2,7,-1.9,75.2977355887974
"1515","14000US18097330208",-85.9702,39.8961,252,"2018-03",108.37,-1.9,3,8,-2.8,65.5865523794376
"1516","14000US18097330208",-85.9702,39.8961,252,"2018-04",115.91,1.5,7.2,12.9,0.6,62.8140238394007
"1517","14000US18097330208",-85.9702,39.8961,252,"2018-05",40.21,15.1,21.4,27.6,13.9,62.3158065969876
"1518","14000US18097330208",-85.9702,39.8961,252,"2018-06",196.47,17.8,23.1,28.5,17.8,72.1110145722638
"1519","14000US18097330208",-85.9702,39.8961,252,"2018-07",75.14,18,23.5,29.1,18.1,71.7321702986886
"1520","14000US18097330208",-85.9702,39.8961,252,"2018-08",154.72,18.2,23.1,28,19,77.7439307112717
"1521","14000US18097330208",-85.9702,39.8961,252,"2018-09",191.35,15.9,20.9,26,16.5,75.9453387222941
"1522","14000US18097330208",-85.9702,39.8961,252,"2018-10",68.53,7.1,12.7,18.3,8,73.0463383961106
"1523","14000US18097330208",-85.9702,39.8961,252,"2018-11",118.24,-1.3,2.6,6.4,-0.4,80.5475918217768
"1524","14000US18097330208",-85.9702,39.8961,252,"2018-12",74.9,-2.5,1.5,5.6,-1.4,80.9802403603873
"1525","14000US18097390800",-86.2955,39.7046,237,"2018-01",61.61,-10.3,-5.1,0,-8.8,75.1429809319652
"1526","14000US18097390800",-86.2955,39.7046,237,"2018-02",123.3,-2.4,2.4,7.3,-2.7,68.9586891205562
"1527","14000US18097390800",-86.2955,39.7046,237,"2018-03",114.17,-1.2,3.6,8.4,-3.8,58.3263264650781
"1528","14000US18097390800",-86.2955,39.7046,237,"2018-04",144.82,2.5,7.9,13.3,-0.4,55.6797082370978
"1529","14000US18097390800",-86.2955,39.7046,237,"2018-05",39.38,16.7,22.2,27.7,13.3,57.0724078596469
"1530","14000US18097390800",-86.2955,39.7046,237,"2018-06",124.88,19.4,24.1,28.8,17.2,65.3743245709983
"1531","14000US18097390800",-86.2955,39.7046,237,"2018-07",62.33,19.7,24.8,29.9,17.2,62.6936310304598
"1532","14000US18097390800",-86.2955,39.7046,237,"2018-08",128.78,19.7,24.1,28.6,18.4,70.5059781429245
"1533","14000US18097390800",-86.2955,39.7046,237,"2018-09",135.81,17.5,22,26.5,16,68.772999875039
"1534","14000US18097390800",-86.2955,39.7046,237,"2018-10",52.95,8.5,13.4,18.4,7.4,66.9777869779953
"1535","14000US18097390800",-86.2955,39.7046,237,"2018-11",111.29,-0.6,3.1,6.8,-1.1,73.8513030631305
"1536","14000US18097390800",-86.2955,39.7046,237,"2018-12",74.19,-1.8,2.1,5.9,-2,74.209946761746
"1537","14000US18097391000",-86.1687,39.7692,213,"2018-01",53.74,-10.1,-5,0.2,-8.6,75.7530856466331
"1538","14000US18097391000",-86.1687,39.7692,213,"2018-02",118.28,-1.7,2.9,7.6,-2.4,68.0490560882385
"1539","14000US18097391000",-86.1687,39.7692,213,"2018-03",107.04,-0.7,3.9,8.4,-3.4,58.8451120515708
"1540","14000US18097391000",-86.1687,39.7692,213,"2018-04",117.74,3.1,8.2,13.4,0,56.168242497781
